OCCUPANCY_DATE,LOCATION_CITY,OCCUPIED_BEDS
2023-11-09T00:00:00,Scarborough,10
2023-11-09T00:00:00,Scarborough,35
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,8
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,Etobicoke,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,42
2023-11-10T00:00:00,Toronto,30
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,Toronto,18
2023-11-10T00:00:00,Scarborough,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,68
2023-11-10T00:00:00,Vaughan,NA
2023-11-10T00:00:00,Toronto,48
2023-11-10T00:00:00,Toronto,94
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,,NA
2023-11-10T00:00:00,,NA
2023-11-10T00:00:00,Toronto,93
2023-11-10T00:00:00,Toronto,62
2023-11-10T00:00:00,Toronto,45
2023-11-10T00:00:00,Toronto,100
2023-11-10T00:00:00,Toronto,20
2023-11-10T00:00:00,Toronto,5
2023-11-10T00:00:00,Toronto,53
2023-11-10T00:00:00,Toronto,72
2023-11-10T00:00:00,Toronto,34
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,85
2023-11-10T00:00:00,Toronto,28
2023-11-10T00:00:00,Toronto,1
2023-11-10T00:00:00,Toronto,91
2023-11-10T00:00:00,Toronto,27
2023-11-10T00:00:00,Toronto,77
2023-11-10T00:00:00,Scarborough,50
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,63
2023-11-10T00:00:00,Toronto,26
2023-11-10T00:00:00,Toronto,50
2023-11-10T00:00:00,Toronto,40
2023-11-10T00:00:00,Scarborough,NA
2023-11-10T00:00:00,Toronto,5
2023-11-10T00:00:00,Toronto,7
2023-11-10T00:00:00,Toronto,35
2023-11-10T00:00:00,Toronto,24
2023-11-10T00:00:00,Toronto,52
2023-11-10T00:00:00,Toronto,27
2023-11-10T00:00:00,Toronto,70
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,Toronto,69
2023-11-10T00:00:00,Toronto,6
2023-11-10T00:00:00,Toronto,26
2023-11-10T00:00:00,Toronto,21
2023-11-10T00:00:00,Toronto,35
2023-11-10T00:00:00,Toronto,4
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,61
2023-11-10T00:00:00,Toronto,111
2023-11-10T00:00:00,Toronto,34
2023-11-10T00:00:00,Toronto,65
2023-11-10T00:00:00,Toronto,72
2023-11-10T00:00:00,Scarborough,89
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,North York,276
2023-11-10T00:00:00,North York,132
2023-11-10T00:00:00,North York,6
2023-11-10T00:00:00,North York,4
2023-11-10T00:00:00,Scarborough,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,38
2023-11-10T00:00:00,,18
2023-11-10T00:00:00,Toronto,84
2023-11-10T00:00:00,Toronto,49
2023-11-10T00:00:00,Toronto,44
2023-11-10T00:00:00,Toronto,23
2023-11-10T00:00:00,Toronto,30
2023-11-10T00:00:00,Toronto,54
2023-11-10T00:00:00,Toronto,15
2023-11-10T00:00:00,Toronto,11
2023-11-10T00:00:00,Toronto,13
2023-11-10T00:00:00,Toronto,16
2023-11-10T00:00:00,Toronto,20
2023-11-10T00:00:00,Toronto,31
2023-11-10T00:00:00,Toronto,39
2023-11-10T00:00:00,Toronto,30
2023-11-10T00:00:00,Toronto,52
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,30
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,94
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,86
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,Toronto,78
2023-11-10T00:00:00,Scarborough,NA
2023-11-10T00:00:00,Toronto,264
2023-11-10T00:00:00,North York,NA
2023-11-10T00:00:00,Toronto,52
2023-11-10T00:00:00,Toronto,46
2023-11-10T00:00:00,Toronto,37
2023-11-10T00:00:00,Toronto,71
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,6
2023-11-10T00:00:00,Toronto,35
2023-11-10T00:00:00,Toronto,49
2023-11-10T00:00:00,,12
2023-11-10T00:00:00,Toronto,NA
2023-11-10T00:00:00,Toronto,40
2023-11-10T00:00:00,Toronto,25
2023-11-10T00:00:00,Toronto,31
2023-11-10T00:00:00,Toronto,30
2023-11-10T00:00:00,Toronto,28
2023-11-10T00:00:00,Toronto,26
2023-11-10T00:00:00,Etobicoke,33
2023-11-10T00:00:00,Etobicoke,19
2023-11-10T00:00:00,Scarborough,10
2023-11-10T00:00:00,Scarborough,35
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,8
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,Etobicoke,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,42
2023-11-11T00:00:00,Toronto,30
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,Toronto,17
2023-11-11T00:00:00,Scarborough,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,68
2023-11-11T00:00:00,Vaughan,NA
2023-11-11T00:00:00,Toronto,48
2023-11-11T00:00:00,Toronto,94
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,,NA
2023-11-11T00:00:00,,NA
2023-11-11T00:00:00,Toronto,93
2023-11-11T00:00:00,Toronto,62
2023-11-11T00:00:00,Toronto,45
2023-11-11T00:00:00,Toronto,100
2023-11-11T00:00:00,Toronto,20
2023-11-11T00:00:00,Toronto,5
2023-11-11T00:00:00,Toronto,53
2023-11-11T00:00:00,Toronto,72
2023-11-11T00:00:00,Toronto,33
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,84
2023-11-11T00:00:00,Toronto,28
2023-11-11T00:00:00,Toronto,1
2023-11-11T00:00:00,Toronto,91
2023-11-11T00:00:00,Toronto,27
2023-11-11T00:00:00,Toronto,77
2023-11-11T00:00:00,Scarborough,50
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,63
2023-11-11T00:00:00,Toronto,26
2023-11-11T00:00:00,Toronto,50
2023-11-11T00:00:00,Toronto,40
2023-11-11T00:00:00,Scarborough,NA
2023-11-11T00:00:00,Toronto,5
2023-11-11T00:00:00,Toronto,7
2023-11-11T00:00:00,Toronto,35
2023-11-11T00:00:00,Toronto,24
2023-11-11T00:00:00,Toronto,52
2023-11-11T00:00:00,Toronto,27
2023-11-11T00:00:00,Toronto,70
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,Toronto,67
2023-11-11T00:00:00,Toronto,6
2023-11-11T00:00:00,Toronto,26
2023-11-11T00:00:00,Toronto,21
2023-11-11T00:00:00,Toronto,35
2023-11-11T00:00:00,Toronto,4
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,61
2023-11-11T00:00:00,Toronto,111
2023-11-11T00:00:00,Toronto,34
2023-11-11T00:00:00,Toronto,65
2023-11-11T00:00:00,Toronto,73
2023-11-11T00:00:00,Scarborough,88
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,North York,276
2023-11-11T00:00:00,North York,132
2023-11-11T00:00:00,North York,6
2023-11-11T00:00:00,North York,4
2023-11-11T00:00:00,Scarborough,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,38
2023-11-11T00:00:00,,18
2023-11-11T00:00:00,Toronto,84
2023-11-11T00:00:00,Toronto,49
2023-11-11T00:00:00,Toronto,44
2023-11-11T00:00:00,Toronto,23
2023-11-11T00:00:00,Toronto,30
2023-11-11T00:00:00,Toronto,54
2023-11-11T00:00:00,Toronto,15
2023-11-11T00:00:00,Toronto,11
2023-11-11T00:00:00,Toronto,13
2023-11-11T00:00:00,Toronto,16
2023-11-11T00:00:00,Toronto,20
2023-11-11T00:00:00,Toronto,31
2023-11-11T00:00:00,Toronto,39
2023-11-11T00:00:00,Toronto,30
2023-11-11T00:00:00,Toronto,52
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,30
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,94
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,86
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,Toronto,78
2023-11-11T00:00:00,Scarborough,NA
2023-11-11T00:00:00,Toronto,264
2023-11-11T00:00:00,North York,NA
2023-11-11T00:00:00,Toronto,52
2023-11-11T00:00:00,Toronto,46
2023-11-11T00:00:00,Toronto,37
2023-11-11T00:00:00,Toronto,71
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,6
2023-11-11T00:00:00,Toronto,35
2023-11-11T00:00:00,Toronto,49
2023-11-11T00:00:00,,12
2023-11-11T00:00:00,Toronto,NA
2023-11-11T00:00:00,Toronto,40
2023-11-11T00:00:00,Toronto,25
2023-11-11T00:00:00,Toronto,31
2023-11-11T00:00:00,Toronto,31
2023-11-11T00:00:00,Toronto,28
2023-11-11T00:00:00,Toronto,26
2023-11-11T00:00:00,Etobicoke,33
2023-11-11T00:00:00,Etobicoke,19
2023-11-11T00:00:00,Scarborough,10
2023-11-11T00:00:00,Scarborough,35
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,8
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,Etobicoke,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,42
2023-11-12T00:00:00,Toronto,30
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,Toronto,17
2023-11-12T00:00:00,Scarborough,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,68
2023-11-12T00:00:00,Vaughan,NA
2023-11-12T00:00:00,Toronto,48
2023-11-12T00:00:00,Toronto,94
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,,NA
2023-11-12T00:00:00,,NA
2023-11-12T00:00:00,Toronto,93
2023-11-12T00:00:00,Toronto,62
2023-11-12T00:00:00,Toronto,45
2023-11-12T00:00:00,Toronto,99
2023-11-12T00:00:00,Toronto,20
2023-11-12T00:00:00,Toronto,5
2023-11-12T00:00:00,Toronto,53
2023-11-12T00:00:00,Toronto,72
2023-11-12T00:00:00,Toronto,33
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,84
2023-11-12T00:00:00,Toronto,28
2023-11-12T00:00:00,Toronto,1
2023-11-12T00:00:00,Toronto,92
2023-11-12T00:00:00,Toronto,27
2023-11-12T00:00:00,Toronto,77
2023-11-12T00:00:00,Scarborough,50
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,63
2023-11-12T00:00:00,Toronto,26
2023-11-12T00:00:00,Toronto,50
2023-11-12T00:00:00,Toronto,40
2023-11-12T00:00:00,Scarborough,NA
2023-11-12T00:00:00,Toronto,5
2023-11-12T00:00:00,Toronto,7
2023-11-12T00:00:00,Toronto,35
2023-11-12T00:00:00,Toronto,24
2023-11-12T00:00:00,Toronto,51
2023-11-12T00:00:00,Toronto,27
2023-11-12T00:00:00,Toronto,70
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,Toronto,66
2023-11-12T00:00:00,Toronto,6
2023-11-12T00:00:00,Toronto,26
2023-11-12T00:00:00,Toronto,21
2023-11-12T00:00:00,Toronto,35
2023-11-12T00:00:00,Toronto,4
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,61
2023-11-12T00:00:00,Toronto,111
2023-11-12T00:00:00,Toronto,34
2023-11-12T00:00:00,Toronto,65
2023-11-12T00:00:00,Toronto,73
2023-11-12T00:00:00,Scarborough,89
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,North York,276
2023-11-12T00:00:00,North York,132
2023-11-12T00:00:00,North York,6
2023-11-12T00:00:00,North York,4
2023-11-12T00:00:00,Scarborough,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,38
2023-11-12T00:00:00,,18
2023-11-12T00:00:00,Toronto,85
2023-11-12T00:00:00,Toronto,49
2023-11-12T00:00:00,Toronto,44
2023-11-12T00:00:00,Toronto,23
2023-11-12T00:00:00,Toronto,30
2023-11-12T00:00:00,Toronto,54
2023-11-12T00:00:00,Toronto,15
2023-11-12T00:00:00,Toronto,11
2023-11-12T00:00:00,Toronto,13
2023-11-12T00:00:00,Toronto,16
2023-11-12T00:00:00,Toronto,20
2023-11-12T00:00:00,Toronto,31
2023-11-12T00:00:00,Toronto,39
2023-11-12T00:00:00,Toronto,30
2023-11-12T00:00:00,Toronto,52
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,30
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,94
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,86
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,Toronto,78
2023-11-12T00:00:00,Scarborough,NA
2023-11-12T00:00:00,Toronto,264
2023-11-12T00:00:00,North York,NA
2023-11-12T00:00:00,Toronto,52
2023-11-12T00:00:00,Toronto,46
2023-11-12T00:00:00,Toronto,37
2023-11-12T00:00:00,Toronto,71
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,6
2023-11-12T00:00:00,Toronto,35
2023-11-12T00:00:00,Toronto,49
2023-11-12T00:00:00,,12
2023-11-12T00:00:00,Toronto,NA
2023-11-12T00:00:00,Toronto,40
2023-11-12T00:00:00,Toronto,25
2023-11-12T00:00:00,Toronto,31
2023-11-12T00:00:00,Toronto,31
2023-11-12T00:00:00,Toronto,28
2023-11-12T00:00:00,Toronto,26
2023-11-12T00:00:00,Etobicoke,33
2023-11-12T00:00:00,Etobicoke,19
2023-11-12T00:00:00,Scarborough,10
2023-11-12T00:00:00,Scarborough,35
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,8
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,Etobicoke,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,42
2023-11-13T00:00:00,Toronto,30
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,Toronto,16
2023-11-13T00:00:00,Scarborough,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,68
2023-11-13T00:00:00,Vaughan,NA
2023-11-13T00:00:00,Toronto,48
2023-11-13T00:00:00,Toronto,96
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,,NA
2023-11-13T00:00:00,,NA
2023-11-13T00:00:00,Toronto,93
2023-11-13T00:00:00,Toronto,62
2023-11-13T00:00:00,Toronto,45
2023-11-13T00:00:00,Toronto,100
2023-11-13T00:00:00,Toronto,20
2023-11-13T00:00:00,Toronto,5
2023-11-13T00:00:00,Toronto,53
2023-11-13T00:00:00,Toronto,72
2023-11-13T00:00:00,Toronto,33
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,84
2023-11-13T00:00:00,Toronto,28
2023-11-13T00:00:00,Toronto,1
2023-11-13T00:00:00,Toronto,92
2023-11-13T00:00:00,Toronto,27
2023-11-13T00:00:00,Toronto,77
2023-11-13T00:00:00,Scarborough,50
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,63
2023-11-13T00:00:00,Toronto,26
2023-11-13T00:00:00,Toronto,50
2023-11-13T00:00:00,Toronto,40
2023-11-13T00:00:00,Scarborough,NA
2023-11-13T00:00:00,Toronto,5
2023-11-13T00:00:00,Toronto,7
2023-11-13T00:00:00,Toronto,35
2023-11-13T00:00:00,Toronto,23
2023-11-13T00:00:00,Toronto,52
2023-11-13T00:00:00,Toronto,27
2023-11-13T00:00:00,Toronto,70
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,Toronto,69
2023-11-13T00:00:00,Toronto,6
2023-11-13T00:00:00,Toronto,26
2023-11-13T00:00:00,Toronto,21
2023-11-13T00:00:00,Toronto,35
2023-11-13T00:00:00,Toronto,4
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,61
2023-11-13T00:00:00,Toronto,111
2023-11-13T00:00:00,Toronto,34
2023-11-13T00:00:00,Toronto,65
2023-11-13T00:00:00,Toronto,73
2023-11-13T00:00:00,Scarborough,88
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,North York,276
2023-11-13T00:00:00,North York,132
2023-11-13T00:00:00,North York,6
2023-11-13T00:00:00,North York,4
2023-11-13T00:00:00,Scarborough,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,38
2023-11-13T00:00:00,,18
2023-11-13T00:00:00,Toronto,86
2023-11-13T00:00:00,Toronto,49
2023-11-13T00:00:00,Toronto,44
2023-11-13T00:00:00,Toronto,23
2023-11-13T00:00:00,Toronto,30
2023-11-13T00:00:00,Toronto,54
2023-11-13T00:00:00,Toronto,16
2023-11-13T00:00:00,Toronto,11
2023-11-13T00:00:00,Toronto,13
2023-11-13T00:00:00,Toronto,16
2023-11-13T00:00:00,Toronto,20
2023-11-13T00:00:00,Toronto,31
2023-11-13T00:00:00,Toronto,39
2023-11-13T00:00:00,Toronto,30
2023-11-13T00:00:00,Toronto,52
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,30
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,94
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,86
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,Toronto,78
2023-11-13T00:00:00,Scarborough,NA
2023-11-13T00:00:00,Toronto,264
2023-11-13T00:00:00,North York,NA
2023-11-13T00:00:00,Toronto,52
2023-11-13T00:00:00,Toronto,46
2023-11-13T00:00:00,Toronto,37
2023-11-13T00:00:00,Toronto,71
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,6
2023-11-13T00:00:00,Toronto,35
2023-11-13T00:00:00,Toronto,47
2023-11-13T00:00:00,,12
2023-11-13T00:00:00,Toronto,NA
2023-11-13T00:00:00,Toronto,40
2023-11-13T00:00:00,Toronto,25
2023-11-13T00:00:00,Toronto,31
2023-11-13T00:00:00,Toronto,30
2023-11-13T00:00:00,Toronto,28
2023-11-13T00:00:00,Toronto,26
2023-11-13T00:00:00,Etobicoke,33
2023-11-13T00:00:00,Etobicoke,19
2023-11-13T00:00:00,Scarborough,10
2023-11-13T00:00:00,Scarborough,36
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,8
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,Etobicoke,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,42
2023-11-14T00:00:00,Toronto,30
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,Toronto,16
2023-11-14T00:00:00,Scarborough,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,65
2023-11-14T00:00:00,Vaughan,NA
2023-11-14T00:00:00,Toronto,48
2023-11-14T00:00:00,Toronto,98
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,,NA
2023-11-14T00:00:00,,NA
2023-11-14T00:00:00,Toronto,93
2023-11-14T00:00:00,Toronto,62
2023-11-14T00:00:00,Toronto,46
2023-11-14T00:00:00,Toronto,100
2023-11-14T00:00:00,Toronto,20
2023-11-14T00:00:00,Toronto,5
2023-11-14T00:00:00,Toronto,53
2023-11-14T00:00:00,Toronto,72
2023-11-14T00:00:00,Toronto,34
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,84
2023-11-14T00:00:00,Toronto,28
2023-11-14T00:00:00,Toronto,1
2023-11-14T00:00:00,Toronto,92
2023-11-14T00:00:00,Toronto,27
2023-11-14T00:00:00,Toronto,77
2023-11-14T00:00:00,Scarborough,50
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,63
2023-11-14T00:00:00,Toronto,26
2023-11-14T00:00:00,Toronto,50
2023-11-14T00:00:00,Toronto,40
2023-11-14T00:00:00,Scarborough,NA
2023-11-14T00:00:00,Toronto,5
2023-11-14T00:00:00,Toronto,7
2023-11-14T00:00:00,Toronto,35
2023-11-14T00:00:00,Toronto,23
2023-11-14T00:00:00,Toronto,52
2023-11-14T00:00:00,Toronto,27
2023-11-14T00:00:00,Toronto,70
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,Toronto,68
2023-11-14T00:00:00,Toronto,6
2023-11-14T00:00:00,Toronto,26
2023-11-14T00:00:00,Toronto,21
2023-11-14T00:00:00,Toronto,35
2023-11-14T00:00:00,Toronto,4
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,61
2023-11-14T00:00:00,Toronto,111
2023-11-14T00:00:00,Toronto,34
2023-11-14T00:00:00,Toronto,66
2023-11-14T00:00:00,Toronto,73
2023-11-14T00:00:00,Scarborough,87
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,North York,276
2023-11-14T00:00:00,North York,132
2023-11-14T00:00:00,North York,6
2023-11-14T00:00:00,North York,4
2023-11-14T00:00:00,Scarborough,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,38
2023-11-14T00:00:00,,18
2023-11-14T00:00:00,Toronto,86
2023-11-14T00:00:00,Toronto,49
2023-11-14T00:00:00,Toronto,45
2023-11-14T00:00:00,Toronto,23
2023-11-14T00:00:00,Toronto,30
2023-11-14T00:00:00,Toronto,54
2023-11-14T00:00:00,Toronto,16
2023-11-14T00:00:00,Toronto,11
2023-11-14T00:00:00,Toronto,14
2023-11-14T00:00:00,Toronto,16
2023-11-14T00:00:00,Toronto,20
2023-11-14T00:00:00,Toronto,31
2023-11-14T00:00:00,Toronto,39
2023-11-14T00:00:00,Toronto,30
2023-11-14T00:00:00,Toronto,52
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,30
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,94
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,86
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,Toronto,78
2023-11-14T00:00:00,Scarborough,NA
2023-11-14T00:00:00,Toronto,264
2023-11-14T00:00:00,North York,NA
2023-11-14T00:00:00,Toronto,52
2023-11-14T00:00:00,Toronto,46
2023-11-14T00:00:00,Toronto,37
2023-11-14T00:00:00,Toronto,71
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,6
2023-11-14T00:00:00,Toronto,35
2023-11-14T00:00:00,Toronto,44
2023-11-14T00:00:00,,12
2023-11-14T00:00:00,Toronto,NA
2023-11-14T00:00:00,Toronto,40
2023-11-14T00:00:00,Toronto,25
2023-11-14T00:00:00,Toronto,31
2023-11-14T00:00:00,Toronto,29
2023-11-14T00:00:00,Toronto,28
2023-11-14T00:00:00,Toronto,26
2023-11-14T00:00:00,Etobicoke,33
2023-11-14T00:00:00,Etobicoke,19
2023-11-14T00:00:00,Scarborough,10
2023-11-14T00:00:00,Scarborough,36
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,8
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,Etobicoke,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,42
2023-11-15T00:00:00,Toronto,30
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,North York,NA
2023-11-15T00:00:00,Toronto,17
2023-11-15T00:00:00,Scarborough,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,66
2023-11-15T00:00:00,Vaughan,NA
2023-11-15T00:00:00,Toronto,47
2023-11-15T00:00:00,Toronto,99
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,,NA
2023-11-15T00:00:00,,NA
2023-11-15T00:00:00,Toronto,92
2023-11-15T00:00:00,Toronto,62
2023-11-15T00:00:00,Toronto,51
2023-11-15T00:00:00,Toronto,100
2023-11-15T00:00:00,Toronto,20
2023-11-15T00:00:00,Toronto,9
2023-11-15T00:00:00,Toronto,53
2023-11-15T00:00:00,Toronto,79
2023-11-15T00:00:00,Toronto,35
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,84
2023-11-15T00:00:00,Toronto,28
2023-11-15T00:00:00,Toronto,2
2023-11-15T00:00:00,Toronto,92
2023-11-15T00:00:00,Toronto,23
2023-11-15T00:00:00,Toronto,27
2023-11-15T00:00:00,Toronto,77
2023-11-15T00:00:00,Scarborough,50
2023-11-15T00:00:00,Toronto,NA
2023-11-15T00:00:00,Toronto,63
2023-11-15T00:00:00,Toronto,26
2023-11-15T00:00:00,Toronto,50
2023-11-15T00:00:00,Toronto,39
2023-11-15T00:00:00,Scarborough,NA
2023-11-15T00:00:00,Toronto,5
